name1,imagenum1,name2,imagenum2,label
Michael_Moore,3,Angela_Lansbury,2,0
Paul_Martin,7,Paul_Martin,2,1
Patti_Labelle,2,Patti_Labelle,3,1
Frank_Dunham_Jr,2,Frank_Dunham_Jr,1,1
Laurence_Fishburne,1,Peter_Shaw,1,0
Jose_Lopez_Beltran,1,Barry_Nakell,1,0
Angel_Maza,1,Sok_An,1,0
Rolf_Eckrodt,1,Rolf_Eckrodt,2,1
Maria_Soledad_Alvear_Valenzuela,3,Maria_Soledad_Alvear_Valenzuela,1,1
Thor_Pedersen,1,Roberto_Benigni,2,0
Derrick_Battie,1,Boris_Berezovsky,1,0
Andrew_Niccol,2,Andrew_Niccol,1,1
John_Hartson,1,Roger_Federer,4,0
Rick_Perry,3,Rick_Perry,5,1
Princess_Aiko,1,Princess_Aiko,2,1
Daryl_Parks,1,Paul_Byrd,2,0
Brandon_Lloyd,1,Brad_Pitt,1,0
Daniel_Montgomery,1,Wang_Yi,1,0
Tom_Ridge,33,Sonja_Kesselschlager,1,0
Antonio_Palocci,4,Antonio_Palocci,6,1
Meryl_Streep,1,Meryl_Streep,4,1
Jay_Leno,3,Jay_Leno,2,1
Misty_Dawn_Clymer,1,Brooke_Gordon,1,0
Gerry_Parsky,2,Gerry_Parsky,1,1
Lance_Armstrong,16,Lance_Armstrong,7,1
Oliver_Neuville,1,Robert_Stack,2,0
Katherine_Harris,2,Katherine_Harris,4,1
Mario_Kreutzberger,1,Mario_Kreutzberger,2,1
Angel_Maza,1,Brian_Campbell,1,0
Priscilla_Owen,1,Priscilla_Owen,2,1
Erik_Morales,2,Erik_Morales,3,1
Tsutomu_Takebe,1,Tsutomu_Takebe,2,1
Luciano_Pavarotti,1,Luciano_Pavarotti,3,1
Erika_Harold,2,Erika_Harold,1,1
Benazir_Bhutto,3,Benazir_Bhutto,4,1
Ismail_Merchant,2,Ismail_Merchant,1,1
Spike_Lee,1,Farida_Ragoonanan,1,0
Warren_Buffett,1,Warren_Buffett,3,1
Jan_van_Breda_Kolff,1,Jose_Vicente_Rangel,1,0
Phoenix_Chang,1,Ali_Khamenei,3,0
Laura_Hernandez,2,Laura_Hernandez,1,1
Junichiro_Koizumi,55,Junichiro_Koizumi,13,1
Sherry_Fisher,1,Osama_bin_Laden,3,0
Michael_Munoz,1,Kim_Yun-kyu,1,0
Jose_Serra,9,Jose_Serra,8,1
Patricia_Phillips,1,Oscar_Elias_Biscet,2,0
Nick_Markakis,1,Tommy_Amaker,1,0
Patrick_Stewart,1,Patrick_Stewart,2,1
Alex_Sink,2,Brenda_Magana,1,0
Ann_Veneman,7,Mariangel_Ruiz_Torrealba,1,0
Queen_Silvia,1,Jose_Luis_Rodriguez_Zapatero,1,0
Poala_Suarez,1,Robert_F_Kennedy_Jr,1,0
Mauricio_Pochetino,1,Prince_Felipe,1,0
Bob_Hope,7,Bob_Hope,1,1
Priscilla_Presley,2,Priscilla_Presley,1,1
Bob_Wright,1,Princess_Aiko,1,0
Gray_Davis,1,Gray_Davis,26,1
Alex_Ferguson,1,Ester_Canadas,1,0
Sureyya_Ayhan,1,Cemil_Cicek,1,0
Cristina_Fernandez,1,Cristina_Fernandez,2,1
Bob_Dole,3,Marisol_Breton,1,0
Mohammed_Ashraf_Hafiz,1,Maria_Conchita_Alonso,1,0
Daniel_Day-Lewis,3,Daniel_Day-Lewis,2,1
Mike_Leach,1,Juan_Ignacio_Chela,2,0
Bill_McBride,2,Bill_McBride,10,1
Tabare_Vazquez,1,Marc_Anthony,1,0
Jennifer_Thompson,1,Jennifer_Thompson,2,1
Brawley_King,1,Jim_Hendry,1,0
Reggie_Sanders,1,Yogi_Berra,1,0
Yoriko_Kawaguchi,7,Yoriko_Kawaguchi,8,1
Justin_Leonard,1,Justin_Leonard,4,1
Scott_Wolf,2,Scott_Wolf,1,1
Mo_Elleithee,1,Peter_Mullan,1,0
Carina_Lau_Ka-ling,1,Wang_Yingfan,2,0
Larry_Lucchino,1,Larry_Lucchino,2,1
Tim_Floyd,2,Tim_Floyd,1,1
Alex_Penelas,1,Kimberly_Stewart,1,0
Liu_Mingkang,1,Liu_Mingkang,2,1
Silvio_Berlusconi,26,Silvio_Berlusconi,33,1
Barbara_Becker,1,Renee_Zellweger,17,0
Dennis_Powell,2,Dennis_Powell,1,1
Craig_Morgan,1,Terrence_Kiel,1,0
Lon_Kruger,1,Lon_Kruger,2,1
Dita_Von_Tesse,1,Ed_Sullivan,1,0
Clay_Aiken,6,Clay_Aiken,1,1
Jean-Francois_Pontal,1,Lord_Hutton,2,0
Wayne_Ferreira,3,Wayne_Ferreira,4,1
Terje_Roed-Larsen,1,Terje_Roed-Larsen,2,1
Alicia_Keys,1,Ricky_Ray,1,0
Lisa_Marie_Presley,2,Lisa_Marie_Presley,3,1
Liv_Tyler,1,Leandro_Andrade,1,0
John_Goold,1,Charles_Richardson,1,0
Stanley_Ho,1,LK_Advani,3,0
Mark_Wahlberg,1,Richard_Perle,1,0
Barry_Alvarez,2,William_Martin,2,0
Matt_Dillon,1,Matt_Dillon,2,1
Jon_Voight,3,Jon_Voight,2,1
Chen_Tsai-chin,1,Thomas_Haeggstroem,1,0
Marco_Pantani,1,Michael_Andretti,1,0
Yashwant_Sinha,1,Yashwant_Sinha,3,1
Ana_Guevara,5,Ana_Guevara,7,1
Jean_Todt,1,Xanana_Gusmao,2,0
Laurent_Jalabert,1,Laurent_Jalabert,2,1
Ahmet_Necdet_Sezer,1,Ahmet_Necdet_Sezer,2,1
Andrew_Niccol,1,Andrew_Niccol,2,1
Jane_Menelaus,1,Dave_Lewis,1,0
Vitali_Klitschko,4,Vitali_Klitschko,3,1
Paul_Reiser,1,Johnny_Depp,1,0
Stacy_Dragila,1,Mary_Catherine_Correll,1,0
Tom_Harkin,4,Juan_Pablo_Montoya,3,0
Boris_Berezovsky,1,Boris_Berezovsky,2,1
Yao_Ming,2,Yao_Ming,1,1
Saeb_Erekat,2,Saeb_Erekat,1,1
Takashi_Sorimachi,1,Takashi_Sorimachi,2,1
Hisao_Oguchi,2,Hisao_Oguchi,1,1
Paul_Burrell,10,Alvaro_Uribe,24,0
Ricky_Barnes,1,Ricky_Barnes,2,1
Shigeo_Nagashima,1,Garry_Alejano,1,0
Rachel_Leigh_Cook,1,Lubomir_Zaoralek,1,0
Evander_Holyfield,1,Stephen_Silas,1,0
Imad_Moustapha,1,Imad_Moustapha,2,1
Tom_Welch,1,Tung_Chee-hwa,5,0
Nicanor_Duarte_Frutos,8,Nicanor_Duarte_Frutos,2,1
Bernard_Law,3,Bernard_Law,4,1
Alastair_Campbell,5,Javier_Saviola,1,0
Daniel_Darnell,1,Martha_Lucia_Ramirez,2,0
Augusto_Pinochet,2,Augusto_Pinochet,1,1
Andre_Techine,1,Michael_Richards,1,0
Wu_Yi,1,Wu_Yi,3,1
Christian_Fittipaldi,1,Mahendra_Chaudhry,1,0
Martin_Scorsese,6,Martin_Scorsese,5,1
Paris_Hilton,1,John_Daly_Jr,1,0
Edward_Kennedy,3,Edward_Kennedy,1,1
Sarah_Jessica_Parker,4,Sarah_Jessica_Parker,2,1
Karen_Lynn_Gorney,1,Christoph_Daum,1,0
Raghad_Saddam_Hussein,1,Tara_Dawn_Christensen,1,0
Irina_Lobacheva,1,Jose_Canseco,1,0
Bill_Kollar,1,Mohammad_Aktar,1,0
Dieter_Zetsche,1,Carly_Fiorina,2,0
Olivera_Labus,1,Fiona_Milne,1,0
Ahmed_Ghazi,1,Scott_Dickson,1,0
Ben_Curtis,1,Ben_Curtis,3,1
Arsinee_Khanjian,2,Arsinee_Khanjian,1,1
Johnny_Unitas,1,Johnny_Unitas,2,1
Hans_Blix,16,Hans_Blix,14,1
Jonathan_Mostow,2,Jonathan_Mostow,1,1
Joseph_Deiss,3,Joseph_Deiss,2,1
Rich_Gannon,2,Rich_Gannon,1,1
Jesse_Harris,3,Jesse_Harris,1,1
Ann_Veneman,5,Ann_Veneman,8,1
Choi_Sung-hong,2,Choi_Sung-hong,1,1
Samantha_Daniels,1,Ray_Wasden,1,0
Jean-Marc_de_La_Sabliere,1,Jean-Marc_de_La_Sabliere,2,1
Laura_Hernandez,1,Laura_Hernandez,2,1
Elsa_Zylberstein,4,Elsa_Zylberstein,5,1
David_Stern,4,David_Stern,1,1
Prince_Charles,4,Prince_Charles,2,1
Vicente_Fox,6,Vicente_Fox,19,1
Trent_Lott,12,Trent_Lott,13,1
Gerardo_Gambala,1,Gerardo_Gambala,2,1
Queen_Silvia,1,Arnaud_Lagardere,1,0
Brian_Griese,2,Brian_Griese,1,1
Tom_Jones,1,Tom_Jones,2,1
Shannon_OBrien,1,Shannon_OBrien,2,1
Matthew_Broderick,4,Matthew_Broderick,2,1
John_F_Kennedy_Jr,1,John_F_Kennedy_Jr,2,1
Jason_Lezak,1,Jason_Lezak,2,1
Franklin_Damann,1,Howard_Schultz,2,0
Kate_Capshaw,2,Kate_Capshaw,1,1
Anne_Krueger,3,Jack_Smith,1,0
Mike_Szymanczyk,1,Roseanne_Barr,2,0
Tsutomu_Takebe,1,Oscar_DLeon,1,0
Nicolas_Escude,2,Nicolas_Escude,1,1
Ashley_Postell,1,Javier_Solana,6,0
Marlene_Weingartner,1,Marlene_Weingartner,2,1
Ari_Fleischer,1,Ari_Fleischer,12,1
Nathan_Lane,1,Eva_Dimas,2,0
Mitoji_Yabunaka,1,Mitoji_Yabunaka,2,1
Svetoslav_Todorov,1,Cheryl_Hines,1,0
Carlos_Menem,18,Carlos_Menem,21,1
Vojislav_Kostunica,7,Marie_Haghal,1,0
Mark_Andrew,1,Jose_Acasuso,1,0
John_McCain,7,John_McCain,5,1
Bob_Melvin,1,Hanan_Ashrawi,1,0
Filip_De_Winter,1,Patrick_Eaves,1,0
Ross_Verba,1,Hector_Babenco,3,0
Tiffany_Limos,1,Charles_Bell,1,0
Princess_Elisabeth,1,Princess_Elisabeth,2,1
Paris_Hilton,1,Paris_Hilton,2,1
Charles_Grassley,2,Charles_Grassley,1,1
Sonja_Kesselschlager,1,Marcelo_Ebrard,2,0
John_Walsh,2,John_Walsh,1,1
Richard_Sterner,1,Kristen_Rivera,1,0
John_Walsh,1,Seymour_Cassell,1,0
Harry_Schmidt,3,Harry_Schmidt,4,1
Isaiah_Washington,2,Billy_Graham,1,0
Audrey_Sauret,1,Daryl_Jones,1,0
John_Danforth,1,Michael_Deutsch,1,0
Dionigi_Tettamanzi,1,Blythe_Hartley,2,0
Tom_Brady,1,Tom_Brady,2,1
Dick_Vermeil,2,Mike_Farrar,1,0
Asa_Hutchinson,1,Asa_Hutchinson,2,1
Satnarine_Sharma,1,Sally_Field,2,0
Lily_Tomlin,1,Jeff_Hornacek,1,0
Kathleen_Kennedy_Townsend,3,Kathleen_Kennedy_Townsend,1,1
Patsy_Hardy,1,Stan_Heath,2,0
Milton_Wynants,1,Toby_Keith,1,0
Michael_Caine,4,Michael_Caine,3,1
Vladimiro_Montesinos,2,Vladimiro_Montesinos,3,1
Juergen_Peters,2,Juergen_Peters,1,1
Gro_Harlem_Brundtland,1,Lleyton_Hewitt,29,0
Harry_Schmidt,2,Harry_Schmidt,3,1
Raul_Castaneda,1,Zeng_Qinghong,1,0
Margaret_Thatcher,1,Margaret_Thatcher,2,1
Hosni_Mubarak,1,Hosni_Mubarak,3,1
Kyoko_Nakayama,1,Lance_Armstrong,3,0
Shania_Twain,1,LeRoy_Millette_Jr,1,0
Karin_Viard,1,Ivan_Shvedoff,1,0
Nathirah_Hussein,1,Halle_Berry,8,0
Arsinee_Khanjian,1,Scott_Ritter,2,0
Queen_Elizabeth_II,9,Queen_Elizabeth_II,4,1
Michael_Schumacher,10,Alicia_Molik,1,0
Valeri_Bure,1,Adrian_McPherson,2,0
JJ_Redick,1,JJ_Redick,2,1
Roger_Federer,2,Roger_Federer,4,1
Leslie_Ann_Woodward,2,Leslie_Ann_Woodward,1,1
Juan_Roman_Riquelme,1,Louis_Van_Gaal,1,0
Fred_Wilpon,1,Walid_Al-Awadi,1,0
Rod_Stewart,1,Rod_Stewart,3,1
Tom_DeLay,1,Lawrence_MacAulay,2,0
Alexander_Downer,3,Alexander_Downer,4,1
Stanley_Tong,1,Stanley_Tong,2,1
Paul_Bremer,17,Steven_Briggs,1,0
Tim_Salmon,1,Jackie_Sherrill,1,0
Kifah_Ajouri,2,Sonia_Lopez,1,0
Bob_Stoops,6,Bob_Stoops,4,1
Boris_Berezovsky,2,David_McCullough,1,0
Sergei_Ivanov,1,Sergei_Ivanov,3,1
Federico_Trillo,3,Federico_Trillo,1,1
Arnoldo_Aleman,2,Frank_Hilldrup,1,0
Joseph_Blatter,2,Joseph_Blatter,1,1
John_Belushi,1,Iain_Richmond,1,0
Erika_Christensen,2,Erika_Christensen,1,1
Bob_Stoops,3,Bob_Stoops,6,1
Taha_Yassin_Ramadan,13,Astrid_Eyzaguirre,1,0
John_Kerry,1,John_Kerry,4,1
Wang_Yi,1,Wang_Yi,2,1
Wei_Wu,1,Juliette_Lewis,1,0
Michael_Moore,2,Michael_Moore,1,1
Shinzo_Abe,1,John_Negroponte,4,0
Juergen_Trittin,1,Trevor_Watson,1,0
Bijan_Darvish,1,Bijan_Darvish,3,1
Fred_Rogers,1,Landon_Donovan,1,0
Joseph_Ralston,1,Joseph_Ralston,2,1
Michael_Moore,3,Eric_Bana,1,0
Benjamin_Netanyahu,4,Benjamin_Netanyahu,5,1
Budd_Schulberg,1,Charlotte_Church,1,0
Ai_Sugiyama,3,Ai_Sugiyama,2,1
Gordana_Grubin,1,Dan_Snyder,1,0
Seymour_Cassell,1,Raja_Ramani,1,0
Joerg_Haider,2,Simon_Cowell,2,0
Zara_Akhmadova,1,Drew_Barrymore,1,0
Larry_Thompson,4,Larry_Thompson,3,1
Mathias_Reichhold,3,Herb_Ritts,1,0
Geraldine_Chaplin,4,Geraldine_Chaplin,2,1
Martina_Hingis,1,Martina_Hingis,3,1
Christine_Todd_Whitman,2,Koichi_Tanaka,1,0
Roger_Staubach,1,Alan_Dreher,1,0
Muhammad_Saeed_al-Sahhaf,1,Muhammad_Saeed_al-Sahhaf,3,1
Ferenc_Madl,1,Ferenc_Madl,2,1
Rachel_Griffiths,2,Rachel_Griffiths,3,1
Suh_Young-hoon,1,John_Bolton,15,0
Jonathan_Fine,1,Rio_Ferdinand,1,0
LK_Advani,3,LK_Advani,1,1
Anthony_Fauci,1,Anthony_Fauci,2,1
Paul_McNulty,1,Paul_McNulty,2,1
Jonathan_Mostow,2,Juan_Roman_Carrasco,1,0
Fernando_Gonzalez,7,Fernando_Gonzalez,2,1
Tony_Stewart,5,Tony_Stewart,1,1
Larry_Coker,4,Larry_Coker,1,1
Denzel_Washington,3,Denzel_Washington,4,1
Jack_Straw,9,Jack_Straw,25,1
Tamara_Mowry,1,Paul-Henri_Mathieu,2,0
Ray_Romano,8,Ray_Romano,9,1
Richard_Gere,3,Dennis_Oswald,1,0
Choi_Sung-hong,5,Choi_Sung-hong,3,1
Roger_Moore,5,Roger_Moore,3,1
Tim_Allen,3,Tim_Allen,4,1
Harland_Braun,1,Ewan_McGregor,1,0
Gerry_Kelly,1,Albaro_Recoba,1,0
Eric_Robert_Rudolph,3,Eric_Robert_Rudolph,2,1
William_Hochul,1,William_Hochul,2,1
Talisa_Soto,1,Jimmy_Kimmel,2,0
Barry_Bonds,1,Roger_Lyons,1,0
Kieran_Prendergast,2,Kieran_Prendergast,1,1
Cyndi_Thompson,1,Cyndi_Thompson,2,1
Kevin_Sorbo,1,Hernan_Crespo,1,0
Bob_Colvin,1,Bob_Colvin,2,1
David_Canary,1,Petro_Symonenko,1,0
Elizabeth_Smart,3,Elizabeth_Smart,1,1
George_Pataki,2,George_Pataki,5,1
Henrique_Meirelles,1,Henrique_Meirelles,2,1
Michael_Jordan,4,Michael_Jordan,3,1
Kate_Richardson,1,Mike_Matheny,1,0
James_Comey,1,Vitali_Klitschko,1,0
Michelle_Rodriguez,1,Imran_Khan,1,0
Turner_Gill,1,Thomas_Malchow,2,0
Martina_McBride,2,Scott_Ritter,1,0
Toshihiko_Fukui,2,Toshihiko_Fukui,3,1
Wolfgang_Schuessel,1,Wolfgang_Schuessel,2,1
Morgan_Hentzen,1,Suk_Chung_Hong,1,0
Zoran_Djindjic,2,Zoran_Djindjic,4,1
Lisa_Raymond,2,Lisa_Raymond,1,1
Thomas_OBrien,4,Zafarullah_Khan_Jamali,1,0
Jafar_Umar_Thalib,1,Rick_Santorum,3,0
Robert_Torricelli,1,Robert_Torricelli,3,1
Taia_Balk,1,Tim_Floyd,1,0
Dai_Chul_Chyung,1,Chistian_Stahl,1,0
Mona_Rishmawi,1,Hassan_Wirajuda,1,0
Raul_Chacon,1,Joseph_Safra,1,0
John_McEnroe,2,Francisco_Maturana,1,0
Baz_Luhrmann,1,Harvey_Weinstein,2,0
Raul_Castaneda,1,Paul_Michael_Daniels,1,0
Brendan_Gaughan,1,Brandon_Inge,1,0
George_Papandreou,4,George_Papandreou,3,1
Bill_Mauldin,1,James_Phelps,1,0
Rick_Wagoner,1,Rick_Wagoner,2,1
Alberto_Ruiz_Gallardon,2,Fann_Wong,1,0
Jo_Joong-hyon,1,Lorne_Michaels,1,0
James_Parker,2,Melissa_Stark,1,0
William_Martin,1,William_Martin,2,1
Xanana_Gusmao,4,Xanana_Gusmao,2,1
Vicente_Fox,14,Vicente_Fox,9,1
John_Ruiz,1,John_Ruiz,2,1
Khalid_Khannouchi,1,Stella_Keitel,1,0
Mian_Khursheed_Mehmood_Kasuri,4,Mian_Khursheed_Mehmood_Kasuri,2,1
Michael_Taylor,1,Charles_Lebois,1,0
Richard_Lennon,1,Darin_Erstad,1,0
David_Kelley,1,Roberto_Lavagna,1,0
Cindy_Klassen,1,Frank_Schmoekel,1,0
Vincent_Brooks,1,Natalia_Vodonova,1,0
Gary_Marshall,1,Tom_Glavine,2,0
Alfonso_Soriano,1,Thomas_Mesereau_Jr,1,0
Ernie_Fletcher,1,Ernie_Fletcher,2,1
Paula_Radcliffe,3,Paula_Radcliffe,6,1
Shaul_Mofaz,2,Shaul_Mofaz,1,1
Marsha_Sharp,1,Annie-Jeanne_Reynaud,1,0
Jon_Gruden,7,Jon_Gruden,6,1
Mariana_Pollack,3,Mariana_Pollack,1,1
Erika_Harold,2,Erika_Harold,3,1
Bobby_Robson,2,Bobby_Robson,1,1
Xanana_Gusmao,5,Xanana_Gusmao,3,1
Tom_Craddick,3,Tom_Craddick,1,1
Tom_Brady,1,Qazi_Afzal,1,0
Harry_Belafonte,2,Harry_Belafonte,1,1
Melissa_Manchester,1,Paul_Greengrass,1,0
Nelson_Mandela,1,Nelson_Mandela,3,1
Robin_Johansen,1,John_Goold,1,0
Dennis_Kucinich,5,Dennis_Kucinich,4,1
Jeff_Van_Gundy,2,Jeff_Van_Gundy,3,1
Hun_Sen,4,Michael_Smith_Foster,1,0
Howard_Wilkinson,1,Rafael_Vinoly,1,0
Tim_Duncan,1,Tim_Duncan,2,1
Mark_Hurlbert,5,Mark_Hurlbert,2,1
Teresa_Heinz_Kerry,1,Mickey_Loomis,1,0
Blythe_Danner,1,Blythe_Danner,2,1
Bobby_Kielty,1,Leuris_Pupo,1,0
Gerhard_Schroeder,64,Gerhard_Schroeder,18,1
Orlando_Bloom,1,Orlando_Bloom,3,1
Larry_Lindsey,1,Larry_Lindsey,2,1
Atal_Bihari_Vajpayee,17,Atal_Bihari_Vajpayee,8,1
Michelle_Pfeiffer,2,Guy_Verhofstadt,1,0
Franco_Dragone,1,Laura_Flessel,1,0
Halle_Berry,16,Nancy_Demme,1,0
Eduardo_Romero,1,Suzanne_Haik_Terrell,1,0
Alex_Ferguson,1,Yory_Boy_Campas,1,0
Kifah_Ajouri,1,Kifah_Ajouri,2,1
Curtis_Rodriguez,1,Tim_Floyd,1,0
Peter_Mullan,1,Patti_Balgojevich,1,0
Howard_Smith,1,Howard_Smith,2,1
Mike_Price,1,Mike_Price,2,1
Hosni_Mubarak,5,Hosni_Mubarak,7,1
David_Heymann,1,Pierce_Brosnan,14,0
Daisy_Fuentes,2,Daisy_Fuentes,3,1
Wen_Ho_Lee,1,Amber_Tamblyn,1,0
Warren_Beatty,2,Owen_Wilson,1,0
Keith_Fotta,1,George_Blaney,1,0
Muffet_McGraw,1,Galen_Rowell,1,0
Kosuke_Kitajima,2,Kosuke_Kitajima,1,1
Jaap_de_Hoop_Scheffer,1,Maria_Luisa_Mendonca,1,0
Allison_Janney,2,Lloyd_Mudiwa,1,0
Andrei_Mikhnevich,2,Andrei_Mikhnevich,1,1
Fatma_Kusibeh,1,Bryan_Murray,1,0
George_Clooney,3,George_Clooney,5,1
Dwayne_Wade,1,Kate_Hudson,3,0
Mel_Brooks,2,Boris_Jordan,1,0
Vanessa_Redgrave,2,Vanessa_Redgrave,1,1
Toshihiko_Fukui,1,Toshihiko_Fukui,3,1
Michael_Jordan,4,Michael_Jordan,1,1
Joseph_Hoy,1,Norm_Macdonald,1,0
Bob_Sulkin,1,Mark_Stuart,1,0
Paul_Sarbanes,2,Hans_Eichel,1,0
Antonio_Palocci,1,Antonio_Palocci,2,1
Marlene_Weingartner,2,Marlene_Weingartner,1,1
Jennifer_Garner,10,Jennifer_Garner,11,1
Cameron_Diaz,3,Cameron_Diaz,2,1
Rina_Lazo,1,Gina_Torres,1,0
Kobe_Bryant,2,Juanes,3,0
Irina_Yatchenko,1,Arnold_Schwarzenegger,7,0
Prince_Edward,1,Dany_Heatley,1,0
Juan_Pablo_Montoya,3,Juan_Pablo_Montoya,1,1
John_Garamendi,2,John_Garamendi,1,1
Darrell_Dickey,1,Robert_Bonner,3,0
Tom_Reilly,2,Tom_Reilly,1,1
Hichiro_Naemura,2,Raul_Cubas,1,0
James_Collinson,1,John_Howard,6,0
Jim_OBrien,2,Rick_Pitino,3,0
Gene_Hackman,1,Hank_Azaria,1,0
Richard_Carl,1,Martin_Boryczewski,1,0
Jewel_Howard-Taylor,1,Roh_Moo-hyun,25,0
Joe_Torre,4,Joe_Torre,1,1
Carly_Fiorina,2,Don_Matthews,1,0
John_Paul_DeJoria,1,Narayan_Singh_Pun,1,0
Augusto_Pinochet,1,Augusto_Pinochet,2,1
Mahdi_Al_Bassam,1,David_Myers,2,0
Silvio_Fernandez,1,Janusz_Kaminski,1,0
James_Kirtley,1,Tony_Fernandes,1,0
Timothy_Coughlin,1,Gary_Bauer,1,0
Lauren_Killian,1,Kim_Dong-tae,1,0
Julie_Gerberding,2,Julie_Gerberding,15,1
Allen_Iverson,2,Allen_Iverson,1,1
Juan_Ignacio_Chela,1,Juan_Ignacio_Chela,2,1
Tim_Allen,4,Juljia_Vysotskij,1,0
John_Bolton,2,John_Bolton,6,1
Aitor_Gonzalez,1,Aitor_Gonzalez,2,1
Mario_Kreutzberger,2,Pamela_Melroy,1,0
Marcella_Anderson,1,Melissa_Mulloy,1,0
Mike_Montgomery,2,Mike_Montgomery,1,1
Vincent_Gallo,3,Vincent_Gallo,2,1
Natalie_Cole,3,Natalie_Cole,2,1
Ian_Campbell,1,Christopher_Matero,1,0
Lazaro_Castro,1,Herb_Ritts,1,0
Adisai_Bodharamik,1,Tim_Curley,1,0
Mohammed_Baqir_al-Hakim,2,Mohammed_Baqir_al-Hakim,1,1
Jeremy_Fogel,1,Donnie_Brennan,1,0
Alain_Cervantes,1,Julie_Gerberding,7,0
Imam_Samudra,1,Hal_Gehman,2,0
Richard_Myers,5,Richard_Myers,2,1
Nicolas_Escude,2,Lee_Baca,1,0
Tsutomu_Takebe,2,Tsutomu_Takebe,1,1
Ain_Seppik,1,Anette_Hosoi,1,0
Kim_Weeks,1,Tom_Coverdale,1,0
LeAnn_Rimes,1,Jeanne_Moreau,1,0
Wanda_de_la_Jesus,1,Milt_Heflin,1,0
Christopher_Walken,3,Christopher_Walken,4,1
Donatella_Versace,2,Donatella_Versace,1,1
Ana_Isabel_Sanchez,1,Frank_Pallone,1,0
David_Caruso,3,David_Caruso,1,1
Dick_Cheney,4,Dick_Cheney,14,1
David_Scott_Morris,1,Robert_Flodquist,1,0
Michael_Sullivan,1,Michael_Sullivan,2,1
Jay_Rasulo,2,Miguel_Hakim,1,0
Paul_Hogan,2,Paul_Hogan,1,1
MC_Hammer,1,Bill_Callahan,1,0
John_Ashcroft,40,John_Ashcroft,49,1
Patrick_McEnroe,2,Patrick_McEnroe,1,1
Omar_Sharif,1,Omar_Sharif,2,1
Ximena_Bohorquez,1,Janez_Drnovsek,1,0
Warren_Beatty,2,Warren_Beatty,1,1
William_Martin,2,William_Martin,1,1
Mike_Maroth,1,Pinar_del_Rio,1,0
Jiri_Novak,6,Jiri_Novak,4,1
Celine_Dion,8,Celine_Dion,7,1
Frank_Griswold,1,Frank_Griswold,2,1
Jeff_Bzdelik,1,Jean_Chretien,27,0
Martha_Beatriz_Roque,2,Martha_Beatriz_Roque,1,1
Pupi_Avati,3,Pupi_Avati,2,1
Jean-Claude_Juncker,1,Jean-Claude_Juncker,2,1
Naomi_Bronstein,1,James_Mathis,1,0
David_Hyde_Pierce,4,David_Hyde_Pierce,3,1
Sarah_Jessica_Parker,3,Thomas_Franklin,1,0
Malcolm_Jamal_Warner,1,Claire_Leger,2,0
Sheila_Copps,1,Sheila_Copps,3,1
Adrian_McPherson,1,Jonathan_Tiomkin,1,0
Ruben_Sierra,1,Sebastien_Grosjean,1,0
Muammar_Gaddafi,1,Muammar_Gaddafi,2,1
Elizabeth_Shue,2,Steven_Spielberg,7,0
Antonio_Banderas,3,Melanie_Griffith,1,0
Jean-Sebastien_Giguere,1,Jean-Sebastien_Giguere,2,1
Hilary_Duff,2,Hilary_Duff,1,1
Ralph_Firman,2,Jean-Luc_Bideau,1,0
Monica_Seles,1,Monica_Seles,5,1
Rick_Carlisle,2,Rick_Carlisle,3,1
Sasha_Cohen,1,Daniel_Patrick_Moynihan,1,0
Leland_Chapman,2,Leland_Chapman,1,1
Lars_Von_Trier,1,Lars_Von_Trier,2,1
John_Brady,2,John_Brady,1,1
Carlos_Menem,7,Carlos_Menem,21,1
Dinora_Rosales,1,Richard_Tubb,1,0
David_Caruso,3,Phillip_Seymor_Hoffmann,1,0
Lynne_Thigpen,1,Alma_Powell,1,0
James_Wolfensohn,5,James_Wolfensohn,4,1
Bo_Pelini,2,Amanda_Coetzer,2,0
Mo_Elleithee,1,Linda_Ham,1,0
Thaksin_Shinawatra,5,Thaksin_Shinawatra,6,1
Michael_Chiklis,4,Michael_Chiklis,5,1
Cherie_Blair,1,Cherie_Blair,4,1
Alan_Ball,1,Alan_Ball,2,1
Nuon_Chea,1,Kristy_Curry,1,0
Kenneth_Evans,2,Kenneth_Evans,1,1
Paul_ONeill,3,Paul_ONeill,9,1
Maria_Simon,1,Daniel_Radcliffe,3,0
Beatriz_Merino,1,Joe_Mendes,1,0
Elva_Hsiao,1,Miguel_Hakim,1,0
Faye_Dunaway,1,Pete_Aldridge,1,0
Jesse_James_Leija,1,Glenn_Plummer,1,0
Roberto_Carlos,1,Roberto_Carlos,4,1
Pedro_Malan,4,Luke_Smith,1,0
Jose_Dirceu,1,Jose_Dirceu,2,1
Mireya_Moscoso,2,Mireya_Moscoso,3,1
Gabrielle_Rose,1,Leandrinho_Barbosa,1,0
Pyar_Jung_Thapa,1,Tony_Cummo,1,0
Michelle_Bachelet,1,Toni_Jennings,1,0
Yves_Brodeur,1,Michael_Winterbottom,2,0
Sereyvuth_Kem,1,Joanne_Woodward,1,0
Mark_Polansky,1,Hisao_Oguchi,2,0
David_Heymann,5,David_Heymann,1,1
Andy_Hebb,1,Andy_Hebb,2,1
Ahmed_Chalabi,2,Ahmed_Chalabi,5,1
Chita_Rivera,1,Chita_Rivera,2,1
Khalid_Qazi,1,Mario_Dominguez,1,0
